Song2	Artist1	Song1	Preview_URL
4YhN72dRYL2Z3MsaKyT7rS	David Guetta	Stay (Don't Go Away) [feat. Raye]	https://p.scdn.co/mp3-preview/e861389ed2b773dc0aa5f5b96aa2bc0eed9bd09d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6g8ZxKvfFPDeP6rq4DXE9U	Carlie Hanson	Back in My Arms	https://p.scdn.co/mp3-preview/439a3959b87047ab723e9f04f7cd0fd8b7db4031?cid=fa83a2fec7c440b7a2795d600d6b2c7e
58wGQ1IKB8HhIYsemxjZNj	Carlie Hanson	WYA	https://p.scdn.co/mp3-preview/2b5675bc75eb143df737885358f09839f091f78c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6TDW9eo8iiVzsiFEnbLah8	ILOVEMAKONNEN	Drunk on Saturday	not available
4vDbKYzjBJL6qXS5ydXSQ8	Sabina Ddumba	Blow My Mind	https://p.scdn.co/mp3-preview/c9e2fa9babd1070e8a04e44528f285434409bee7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6JqpFboOH2bq9pzaYbkKBn	Sofia Reyes	R.I.P. (feat. Rita Ora & Anitta)	https://p.scdn.co/mp3-preview/2613c3e23661682d68a3e8eee0281c8a0bb5c917?cid=fa83a2fec7c440b7a2795d600d6b2c7e
72pv4E0eBIcE9z8V4tPHui	Ali Gatie	Moonlight	https://p.scdn.co/mp3-preview/47612d33d2a550b522cb4ead556243e263c4cb43?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6QuMW8fEXeSqmD0R9ihCJX	Banx & Ranx	Speaker (feat. Olivia Holt & ZieZie)	https://p.scdn.co/mp3-preview/e91088c757423ab8c3531c78a67e1800ae780567?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1fPYcrgm9wODvukYw46vcg	Rita Ora	Only Want You (feat. 6LACK)	https://p.scdn.co/mp3-preview/fa66bab78709c86882690d38e50cc144f33a64eb?cid=fa83a2fec7c440b7a2795d600d6b2c7e
78KyOmqWmqLkQcXO1cA7MO	Steel Banglez	Fashion Week (feat. AJ Tracey & MoStack)	https://p.scdn.co/mp3-preview/5bcc0a842656fe97ff3ccac949e915d27ce4ecc6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0i0wnv9UoFdZ5MfuFGQzMy	Bebe Rexha	Last Hurrah	https://p.scdn.co/mp3-preview/544f1a165ee7ac62b8a5ddaac1147f977a0ba7ed?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6rjGt5xJF2uFTNCbg5h1pp	Ofenbach	Rock It	https://p.scdn.co/mp3-preview/2aafadcf54ca7e9ea32ae1ddda5e49399e999a92?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5fckAyFSzmn2Nl2La1z4eU	Dua Lipa	"Swan Song (From the Motion Picture ""Alita: Battle Angel"") - aboutagirl Remix"	https://p.scdn.co/mp3-preview/541c0f1aad8c1b1d415e38f4e7b481b9b45fde4d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
66wF9HWqR8RpQ47tiVQpgx	Bebe Rexha	Last Hurrah - David Guetta Remix	https://p.scdn.co/mp3-preview/25c2aa8d1d496da4c4fb16ffb33f477245c01a61?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3RGvoMBGhoY43FudUpVvqo	JC Stewart	Bones	https://p.scdn.co/mp3-preview/7e2d8ab2c455868f2fcc2a9de484b56c5cc26465?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5ZnMTmxjRCQKRgSiV9Y26g	2kbabysage	Old Streets	not available
5k1S0s4VnHYI7YEyysnZQw	Shordie Shordie	Distractions	https://p.scdn.co/mp3-preview/a32ed00da3ebfcaa4ae11b658b677ccb6f3ab4c6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0eBXrhiHm4NrYqjzjYMv3y	Robnhood Tra	Robnhood Robnhood	https://p.scdn.co/mp3-preview/901828a3f7a437abbcf81d42d66b9c40edd1bac5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1REYJ5uXwXwbp4Cei3xYNg	ILOVEMAKONNEN	Loser	https://p.scdn.co/mp3-preview/92d3a374540583511f4b912cc160a46f9250dbc3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7hzDC1dS7OJFd7WUS0RlWi	Q Money	Sippin' (Patron)	https://p.scdn.co/mp3-preview/518b7f4f8a9f2bd9240f4de84b2e0f06d67ecd90?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3k9ZjtTpDwZNu8YmGu0Dyx	Wale	Gemini (2 Sides)	https://p.scdn.co/mp3-preview/ce14cbf7740a8b4ce7aa7e79e4bebb5a6e4d1ec7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5ceE5dmect86aveQ8i9LRH	lilbootycall	Bandaid	https://p.scdn.co/mp3-preview/79ba0de30c9e3b6b63c8e1e9cc57d2d2f99e17f0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4K6xVVrBph7QBOk8SdgRzg	Lil Zay Osama	Back When I Was Young	https://p.scdn.co/mp3-preview/cfbc8b6e58386214b003f2a76d4f6c56d0d3bdb5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2LEuHhQhv02wBCo8Eaxmxd	Robnhood Tra	Trappin Worldwide	https://p.scdn.co/mp3-preview/e6aafebed44e65031812bf4ce5e44ea2f1c631fe?cid=fa83a2fec7c440b7a2795d600d6b2c7e
06dG1fMkVQv8QI11KVncjW	YFN Lucci	All Night Long (feat. Trey Songz)	https://p.scdn.co/mp3-preview/b87c4dfa751f4cac45b9e7d7c766f10eccf1e585?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4vOhiSDa2UGXJHm7jnr3kM	YN Billy	O Man	https://p.scdn.co/mp3-preview/f96b618a89b28053fddfce8f429978fa2b4c8649?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6d8tSFHaLUhItUR9HNYCeC	Wale	Poledancer (feat. Megan Thee Stallion)	https://p.scdn.co/mp3-preview/845a456b538778b4d1da3164114660bce5db4f1d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7FREL97FImTdOrBHZCP8DV	Q Money	Neat (feat. Young Dolph, YFN Lucci, Peewee Longway, Flipp Dinero & G Herbo) - Remix	https://p.scdn.co/mp3-preview/4a55a2b92f18eeb344653b42bb9a77660d1fd872?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6001xXfECxjyKrrbbRF0Vl	Saweetie	Tip Toes (feat. Quavo)	https://p.scdn.co/mp3-preview/b76965fb72fda178987fea3aedb790e1bb7eb314?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0lNCd5sYTrZLNCzmaSj1x7	Robnhood Tra	Thirty8	https://p.scdn.co/mp3-preview/4634959c75f6542b4c6fda467277c9d014e37153?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1GbBeC25pdTcH4IeEorJ2D	lilbootycall	777 (feat. Cuco & Kwe$t)	https://p.scdn.co/mp3-preview/58b1b98d846eeccbc1536b4e263843a092a5a16c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
02aZqt8SqHScHM7A7zYOh0	Baka Not Nice	My Town (feat. Giggs)	https://p.scdn.co/mp3-preview/6b926e5b10da31c45d2ffd549ed343395d7b9f9a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4YExNVZhqZWtq8k0AZCbGu	Gallant	Gentleman (feat. T-Pain) - Remix	https://p.scdn.co/mp3-preview/5e927985b90c1e32eb3c7109d83c2f988f5ed178?cid=fa83a2fec7c440b7a2795d600d6b2c7e
68PRRx0EgIKJiWizfCwReN	Lil Zay Osama	Changed Up	https://p.scdn.co/mp3-preview/40604cdffd4ba2d422f53c472264d5ae91948d0f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6flur5o18COKeafnjLHRiJ	Lil Pump	Be Like Me (feat. Lil Wayne)	https://p.scdn.co/mp3-preview/c413f3b83a91b9aba8f5f43d0ebe1b7fcab4d88b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3ETuAA7l5IxmBwlhTa6Lck	ILOVEMAKONNEN	Spendin' (feat. Gucci Mane)	https://p.scdn.co/mp3-preview/96cad19f9f0b493d4cab1670a1afa11f5c5e21d7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4rrFGOdnreypzg6ux5mdPh	Saweetie	Emotional (feat. Quavo)	https://p.scdn.co/mp3-preview/646364971f06f60b2b620d3d95f5662fb2306cfe?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3MlLMID86qXhSMDhniWqH1	Roy Woods	Worth It	https://p.scdn.co/mp3-preview/59a04559ed5f103410183819050bd4b20c5244bf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5WkyhmqrQT8iGq0Y5VMa4a	Lil Pump	Pose To Do (feat. French Montana and Quavo)	https://p.scdn.co/mp3-preview/2838d9eca60a0c6f8479b879bebeb44678ac29e8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7GYoEbez6qFszDiEmiuBEb	THEY.	Stop Playin'	https://p.scdn.co/mp3-preview/a9e9f9cccb11715c175429f029f9083d7a08485f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1I1t354y003Y6DuFZYMlS6	Audacity	Teenage Town	https://p.scdn.co/mp3-preview/78fdeeb6fa0bbddfdf3af1ba74248bc776eefd75?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6FV4igAYPVgabUlRVWesQu	The Resonars	Sister Sally	https://p.scdn.co/mp3-preview/d755638abc2bf8240b1d49a19ad12ba1896cc7fe?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2LDxg6nLibqXP1voQXO0tN	The Go	You Go Bangin' On	https://p.scdn.co/mp3-preview/7ca8cfb350d49fe8d6b36ae5f4c509ac0e026d90?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3Rcd57h66ZXggbH5a4eLtC	Nobunny	Hippy Witch	https://p.scdn.co/mp3-preview/fa563aaa7fa4934c8b9912c7c09060abbd3cbb72?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6Qksc0m7KxP3ZEhdDfab9L	Garbo's Daughter	Private Party	https://p.scdn.co/mp3-preview/b2106f38686e41fa8f57579a7ed1ddaa3595d189?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0cA4h7SmrgffqH75oIvTa2	Harlem	South of France	https://p.scdn.co/mp3-preview/6d0470e89bfdf1905418f566bb162bf40d9b1c51?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4maud0Wu6musCBGgyabr7H	King Tuff	Dancing On You	https://p.scdn.co/mp3-preview/bb6e4452c851acc358d5e670ba91df3e4c709790?cid=fa83a2fec7c440b7a2795d600d6b2c7e
69r3tEXfjd2BMehxhgnaTF	Danny James Etc.	Without Reluctance	https://p.scdn.co/mp3-preview/4dbd734e77ef5ba10bb637f637dfd0da9ba982ba?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32ctZQYNDqMbFMqt3T2dby	Jaill	Beggar Sincere	https://p.scdn.co/mp3-preview/d2a32df3d923acc60c5ce25827bb52938db32770?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7ywFYGPvsy0dMIfhYeOBu1	The Cleaners From Venus	Only a Shadow	not available
5rQxEk9gOA2bjvLJ7ws7yR	Seth Bogart	Club With Me	https://p.scdn.co/mp3-preview/d3454d72a62f2a794c3cd053546a6aab3e516dbe?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1juIOahSoUIbsbxjhNipA2	Personal and The Pizzas	I Can Reed	https://p.scdn.co/mp3-preview/95dcc7905602d819dc8bd71ba0002dfd315df994?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3xiqvJJ3OCA8gGZqvNheK5	Apache	Heaven Can Wait	https://p.scdn.co/mp3-preview/cb1951ad55a0fe4502e752722ce7cb95c5fc6afe?cid=fa83a2fec7c440b7a2795d600d6b2c7e
40wkRfYO3P10uKklJrcWLy	The Pizazz	Dolphin Patrol	not available
4ST4B8FLdNN7TF38HpmhIA	Cosmonauts	Doom Generation	not available
3WK6F2T6LEZwUFt9eg6weO	Cum Stain	Bachelor's Life	not available
51Ta0HkCg5WkmYDYjd3BtS	Mmoss	Grow Down	https://p.scdn.co/mp3-preview/a8c46a308706daf3d1baefd53357af8f503b1c01?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4lCwgdxmXCXDNve2XrIWnE	Peach Kelli Pop	Dreamphone	https://p.scdn.co/mp3-preview/52754e4b3de35d81ea7af6cefa2f1b181ee81add?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0LRJo7iEbwJzpeVLE2BRdd	Summer Twins	Forget Me	not available
7dqopYUBxBsFp7ijypKPf8	together PANGEA	No Feelin'	https://p.scdn.co/mp3-preview/b4470e05baaf5f6edf9336aa8e58e3ca5534e345?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0MdU37wBdijqqeb8Da1QM9	The Tough Shits	Cats & Dogs	https://p.scdn.co/mp3-preview/0ed6b5299bda1f6f2dc72cf5da25a5965416adab?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6YfbTCYxl2UxVPlvjztIwJ	Dwarves	Hits	https://p.scdn.co/mp3-preview/00e579cb5fafd4f0614360ef710184c259f23e79?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2xTLLcii5MT9eHAc1IzLk2	Natural Child	B$G P$MP$N	https://p.scdn.co/mp3-preview/ddb97339e563a2d0e198ce76836471e6a91f2823?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6nIsaRhL5Lb6ul3tCeD0ev	Dead Ghosts	When It Comes To You	https://p.scdn.co/mp3-preview/9887ec2a2e116a4d304480755d122a1fb4f89414?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6KzyPsoQpJm6zetf3TU5T2	The Garden	I'm A Woman	https://p.scdn.co/mp3-preview/07b77be08669559f7a0cbd9f2b7bffb207d00965?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38LBKblIxwsdEDviO6Lz8Y	Burnt Ones	Meet The Golden Ones	https://p.scdn.co/mp3-preview/9f92de32b069b31f6609d6580c3a7123664f99cc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2mp4L0XjHDtJOl6cUFrvIu	Tomorrows Tulips	Flowers On The Wall	not available
4RJeI0YENK2iR5dksYiqn8	Gap Dream	58th St	not available
3isw4hDYfVtVtth7YgcYpZ	Gap Dream	Shine Your Light	https://p.scdn.co/mp3-preview/f5573810ee14e2a1c6d24045fa4ae2a781e0acf2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0fASPTUQLdmuFSGxGMr9z2	Lust-Cats Of The Gutters	Nothing Cool (Happens On Dates)	not available
3HQNBLkOCF7Yq5teTTn7QX	Part Time	I Didn't Know	https://p.scdn.co/mp3-preview/8dc6070b2bdf2daf78bf28b9ca73adf154c16235?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4zGXO3wcjke1VBRBp0bZdj	Davila 666	Callejon	https://p.scdn.co/mp3-preview/19809c7842d0b30e85d454c524d0812518393b62?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4ePE36mqBDhgDVE5s8zGT8	The Sufis	All Knowing (71)	not available
6YLAyV21ooRNNHvgad5Ay4	BRANES	Abracadaver	https://p.scdn.co/mp3-preview/94bda02a347383cd449b1d06022de28597c186a0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2mRobXhwZ3GsdZaPGn4g0W	Teenage Burritos	Kamikaze	https://p.scdn.co/mp3-preview/13bcfed873b34391f3709d053aba43f91290407c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3bRf3ezrDmOsbxjnHziMiU	Seth Pettersen	Me 'n' My Cutaway	https://p.scdn.co/mp3-preview/da5d0060b15466bb844f3cf22dff2ee92cf5e946?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1QF4K4nLwtIsa38sfrPrhp	Seth Pettersen	Eye Know You	https://p.scdn.co/mp3-preview/03077731a928c9094549375447c60e2521788fef?cid=fa83a2fec7c440b7a2795d600d6b2c7e
66e7ZqWaP2kMJElPn0v6hN	Pookie and the Poodlez	Crushin	https://p.scdn.co/mp3-preview/9946e684c9f481e648f33636f9c6bc4b0af14b5c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5Ub8mv1SoDc0DARvCYStC3	White Fang	Bong Rip	not available
0Yiia5HGIsaPngAR7wbpcZ	The Hound Of Love	If Not For You	not available
3Ugi3glKBnWYjTBsWEvRxR	Yacht Club	Tropicana	https://p.scdn.co/mp3-preview/e9325175a0edb669b80c600a3ff3c1167a35a295?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2e4FIYnMspHDbSieYW09EL	La Luz	Call Me in the Day	https://p.scdn.co/mp3-preview/dbff9c4d44546b00883179a7d3ca40f005efe5de?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5VbwuBST8mWTJxz4qGw0Gi	Cherry Glazerr	Teenage Girl	https://p.scdn.co/mp3-preview/0786896e983e3d31482d2bd9a9bbed62da8247f4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2j1NXJ5VPWrdTYvChV5smq	Unkle Funkle	Magic Woman	https://p.scdn.co/mp3-preview/70b6465fcfe3d088c98a0df92414caf0df92692f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3UbemiLAimnuLn2vA9xA7B	Haunted Tiger	Tele4Me	not available
0MVcpG03EZGnpd0haKsMvx	White Night	Al	https://p.scdn.co/mp3-preview/94b9b1a415fc783552de244212885b70fde68025?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1BP0dgODUDaf3RDtZbcXOd	Conspiracy Of Owls	A Silver Song	not available
2P4XE7UEpI1J3ctBpeiwnf	Night Sun	No Pressure	https://p.scdn.co/mp3-preview/c107df99002947c275b4235add36066df06feae8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6zoWIvt35h0O7RKuLtgHkP	Curtis Harding	Keep On Shining	https://p.scdn.co/mp3-preview/a3cd88727afada76be6241f9a3329621eaad8b47?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6ui1RKcEXO7wDtIdoeLZMj	The Smoking Trees	Honestly, I Wish That I Knew	https://p.scdn.co/mp3-preview/c9c4b0e239f28533a154366cc3a8e958a3a416d2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7xDsu5F9hLL8HlfEJOdhrd	Habibi	I Got The Moves	not available
6BzOevhT14LYvdJz3plekj	The Abigails	Black Hell	https://p.scdn.co/mp3-preview/0d1526181a593edd1f1c353609a715e591247111?cid=fa83a2fec7c440b7a2795d600d6b2c7e
56ve3YqTedRQJkIBgthotN	Fletcher C Johnson	Send Me Your Love	https://p.scdn.co/mp3-preview/ce017f0bf87cfa68688bfd232d5fb085e0cd738e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7xFs8MqB2wPmqsfkaARWfM	levitation room	Loved	https://p.scdn.co/mp3-preview/d74e5dc43547caa055c3a0b9276e1bcabdda0c32?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5AbDYypD4rveO3O3z6Alv9	Salsa Chips	Miss You Love You	https://p.scdn.co/mp3-preview/d674a80246f8c4759523b0c5c56e9ecb405bc9e4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4xXkcoZxUlFth1ZWgYXzkN	Cheryll	Sometimes	not available
5nXTfPkpZsY4iZrvHxBl4Y	Froth	Postcard Radio	https://p.scdn.co/mp3-preview/f7425afb583ae6a787aa7ef6b60f3bd3355604f8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0bX4Hnr9TZI1BLnm20VHBn	Enjoy	Geography	https://p.scdn.co/mp3-preview/d019f7fbeecd96be0f13417d310cf8154c1a783a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2GyuZvM5wN7UclnjykqWOc	Puzzle	Sigh	https://p.scdn.co/mp3-preview/7592caa5d08aba89cf2ca25fb03820934317e2b7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7vELCDPtfiw7EUrH4aCtVU	John Krautner	I Get A Kick	not available
3sxInOnvYDQc7TeO6rQlj6	AJ Dávila y Terror Amor	Borderline	not available
5YZp6FQh5ROlicUmUOQ1ol	Wax Witches	Head Shave	not available
6Q1DELIFTyfKCeNDAglJjg	Pizza Time	La Verdad	https://p.scdn.co/mp3-preview/250b6d4f1d38a89e15e9b09c0cbb73d42c33794d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0FDUS4yiuxit3ib5dTlftg	Death Valley Girls	Love Spell	https://p.scdn.co/mp3-preview/04f480c4877dcde475d0b7d0f9f2d600a663a6fd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6m1fMKg17Mb8utdiQHiB8k	Margo Guryan	Sunday Morning	https://p.scdn.co/mp3-preview/e99192be33ea4456b114d65ec692764339f65b15?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4UIv210AoPpfrnarXy8Yul	Massenger	Power to the People	https://p.scdn.co/mp3-preview/7db1a5d2ebd5700b1095e6b68497faaaeb966db5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6j9aogcoT1V5IMEFLDilzt	The Muffs	Weird Boy Next Door	https://p.scdn.co/mp3-preview/0eb77a47e9ef9458e3fcdf529c115fc10a754a19?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3Y1BThO9RaVCM8P1Db4HI5	Clive Tanaka y su orquesta	Neu Chicago :: Side A :: For Dance	https://p.scdn.co/mp3-preview/7ee0e4a0f44ce9bd3621113140c072865048bb60?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0bULjqzXvwaEwTSIbD74qx	Devon Williams	A Truce	https://p.scdn.co/mp3-preview/77bf76063f3ff61ffd4899ae9d1d525abd880dc9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
77y5SLS32UAfUqeXfuN6GN	Michael Rault	Lost Something	not available
3sCn2jzbUu1lw1CcBqF06e	The Lemons	JJ's House	not available
4hUTYyO48c1msJsEyzu5Lm	Sarah Bethe Nelson	Paying	not available
2MivJKBsf8Urhe3T9p4GVx	Sam Flax	Fire Doesn't Burn Itself	https://p.scdn.co/mp3-preview/b741ca36a8bde75d5c3842e13eadc709b50e6725?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1xgJLMjleMbc0mL4JtvSCW	Those Pretty Wrongs	Ordinary	https://p.scdn.co/mp3-preview/0cc62467fcaeb5108e37a81d29e1ee413c1dd4cf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5O2A1wBzQzBmLD3lmxqo45	Mitchell Adam Johnson	Round & Around	not available
5RnqKvvGJI4tGdl7ZnKHH4	Los Panky's	Hanky Panky	not available
7m9bi9f0vItV8ESDW0Yva3	Distractor	Falling Down Stairs	https://p.scdn.co/mp3-preview/404c24bcf553d0362f233db96495e687a95296df?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37mWYoxuGsVnPAcKZ4Ddxk	Mozes and the Firstborn	I Got Skills	https://p.scdn.co/mp3-preview/33882d2e0b97d9f0034d2270b76e8c1ef537d5ed?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4CuflgeSQhlTQWoJr2oza5	Elephant Stone	Manipulator	https://p.scdn.co/mp3-preview/20010efe30520094d41af5f7897d29ff3e28cfda?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7kNLA9Xwf7ZB8UzzSrtytf	The Cairo Gang	Father of the Man	https://p.scdn.co/mp3-preview/d09b21d2eaf04422a34f9ee152e707b4082e3b7e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34WarWlePWGG7qGuSTQj9L	Winter	Jaded	not available
7fOoRsrlQT6oPVwcaBGbGm	Faux Ferocious	Feeding Frenzy	https://p.scdn.co/mp3-preview/f3330538b749a5465c2f7c7101fd0ad79ac05362?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4T9QYRUVI5vxcsrSmMer0f	Thomas Mudrick	Banana Peel	https://p.scdn.co/mp3-preview/80b231a7c3f9bfe81a0495f1166eb7b0c42c57b3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4BvYDetEZwgIy18R9E6JRH	Patsy's Rats	Rock n Roll Friend	https://p.scdn.co/mp3-preview/ced24f32e485e306906a8b8ea2bab3c6ce5c03c0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4KbeK49n5531q0QiRBbMKO	Pop Zeus	Dead In The Water	https://p.scdn.co/mp3-preview/e6b7e5d11b1f46c5c9bc8ed8ae1fc9f120284c33?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1h0TOlxKhPTDqoq8lHcEHc	Exotic Adrian Street and the Pile Drivers	Breakin' Bones	https://p.scdn.co/mp3-preview/660b5217979fb2a265fb8c75f80f3bfdb6c2b9f6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0ET9kShvxu6oRxWgkCh7OD	Ice Cold Slush	Brainfreeze	https://p.scdn.co/mp3-preview/24d23900daa5af2d927681d052dd621e875f8734?cid=fa83a2fec7c440b7a2795d600d6b2c7e
48n0Or9AmRA0uEeyX8Ycuc	Juniore	Panique	https://p.scdn.co/mp3-preview/3f497e4ee91327a7c15f1710425511a94fedef86?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7oNiiOhjJecybvfjIrFxgC	The Lovely Bad Things	I Just Want You to Go Away	https://p.scdn.co/mp3-preview/6caf01b5eb6e101dd2c10b70f41f1fbbf8f3391d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2rI0dSTrd7c1anNNf7AIdh	Roya	A Sickness	https://p.scdn.co/mp3-preview/412eea8985eaaaf4dff11241f9c9e4323fb21470?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46HbiPlB9v0AnwMdcrwQRc	Turbonegro	Hot For Nietzsche	not available
0xYvKSdYap2YHOrQ7lKAXY	Tobin Sprout	Future Boy Today / Man of Tomorrow	https://p.scdn.co/mp3-preview/98475f20cd6c7448ff27f4d8df3bb664f26bcffb?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2jRqO4dEs6MFPp44gH3A6y	Doug Tuttle	Fade	https://p.scdn.co/mp3-preview/f768f99b08b21c8189561b182bb74c60521e728f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
244lwfzZvZ4NhQR4NUKeoT	Hundred Visions	Ditch Punk's Prayer	https://p.scdn.co/mp3-preview/e6bcd174502d22a6484f4f44cfd32d4b3a7bf722?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2oGe4K5OzhYRR3GtBAsd5E	The Exbats	2027	https://p.scdn.co/mp3-preview/8a3707cbcabd57e0792e0fe3460ed946db920b20?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7o8C8OC8AUkInjvsqVng8U	Tony Price	I Prefer Coca Cola	not available
7ATkUdKKc7LkA5ruCjxQNJ	Haunted Tiger	I'm a Mummy	https://p.scdn.co/mp3-preview/9f39af54a290e400a84f296ad141f57da9414927?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0poaot2M0YTiHgOS72b2PW	The Exbats	I'm a Witch	https://p.scdn.co/mp3-preview/4df99f12da94f5370b6774c45904e10c881aee4a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3QwJtZFcSDZdeaulkjxNXU	Peach Kelli Pop	Halloween Mask	https://p.scdn.co/mp3-preview/de4e5adc565394a874a5a31944a4ca2b06e4971a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3lI37Gzpqq9Kq6t0x2G12k	Apache	People Die	https://p.scdn.co/mp3-preview/c3104774faff30d588d284303f4fa20dc33d33f8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0yrPWGOwmu9F3X4LApH4Hh	Audacity	Twilight Zone	https://p.scdn.co/mp3-preview/cc1e5490ef9656bf26f709cb2cf85046e589d6c5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46XKB86xsz3aOG8U1CTVbz	Gap Dream	Scary Dennis	https://p.scdn.co/mp3-preview/be5bdee2f36f4500f77ea640dead6102fa4fd0f1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
